17:04:30 [INFO] Opening target process: csgo.exe
17:04:30 [INFO] Starting signature scanning: 57 items
17:04:30 [INFO] Found signature: dwClientState => 0x589DD4
17:04:30 [INFO] Found signature: dwClientState_GetLocalPlayer => 0x180
17:04:30 [INFO] Found signature: dwClientState_IsHLTV => 0x4D40
17:04:30 [INFO] Found signature: dwClientState_Map => 0x28C
17:04:30 [INFO] Found signature: dwClientState_MapDirectory => 0x188
17:04:30 [INFO] Found signature: dwClientState_MaxPlayer => 0x388
17:04:30 [INFO] Found signature: dwClientState_PlayerInfo => 0x52B8
17:04:30 [INFO] Found signature: dwClientState_State => 0x108
17:04:30 [INFO] Found signature: dwClientState_ViewAngles => 0x4D88
17:04:30 [INFO] Found signature: clientstate_delta_ticks => 0x174
17:04:30 [INFO] Found signature: clientstate_last_outgoing_command => 0x4D24
17:04:30 [INFO] Found signature: clientstate_choked_commands => 0x4D28
17:04:30 [INFO] Found signature: clientstate_net_channel => 0x9C
17:04:30 [INFO] Found signature: dwEntityList => 0x4D4F1FC
17:04:30 [INFO] Found signature: dwForceAttack => 0x318073C
17:04:30 [INFO] Found signature: dwForceAttack2 => 0x3180748
17:04:30 [INFO] Found signature: dwForceBackward => 0x3180778
17:04:30 [INFO] Found signature: dwForceForward => 0x3180754
17:04:30 [INFO] Found signature: dwForceJump => 0x51F8E14
17:04:30 [INFO] Found signature: dwForceLeft => 0x318076C
17:04:30 [INFO] Found signature: dwForceRight => 0x3180790
17:04:30 [INFO] Found signature: dwGameDir => 0x6285F8
17:04:30 [INFO] Found signature: dwGameRulesProxy => 0x526C114
17:04:30 [INFO] Found signature: dwGetAllClasses => 0xD6123C
17:04:30 [INFO] Found signature: dwGlobalVars => 0x589AD8
17:04:30 [INFO] Found signature: dwGlowObjectManager => 0x5296FF0
17:04:30 [INFO] Found signature: dwInput => 0x51A07D8
17:04:30 [INFO] Found signature: dwInterfaceLinkList => 0x905354
17:04:30 [INFO] Found signature: dwLocalPlayer => 0xD3AC5C
17:04:30 [INFO] Found signature: dwMouseEnable => 0xD40800
17:04:30 [INFO] Found signature: dwMouseEnablePtr => 0xD407D0
17:04:30 [INFO] Found signature: dwPlayerResource => 0x317EAE0
17:04:30 [INFO] Found signature: dwRadarBase => 0x5183F6C
17:04:30 [INFO] Found signature: dwSensitivity => 0xD4069C
17:04:30 [INFO] Found signature: dwSensitivityPtr => 0xD40670
17:04:30 [INFO] Found signature: dwSetClanTag => 0x89E50
17:04:30 [INFO] Found signature: dwViewMatrix => 0x4D40B44
17:04:30 [INFO] Found signature: dwWeaponTable => 0x51A1298
17:04:30 [INFO] Found signature: dwWeaponTableIndex => 0x325C
17:04:30 [INFO] Found signature: dwYawPtr => 0xD40460
17:04:30 [INFO] Found signature: dwZoomSensitivityRatioPtr => 0xD45700
17:04:30 [INFO] Found signature: dwbSendPackets => 0xD420A
17:04:30 [INFO] Found signature: dwppDirect3DDevice9 => 0xA7030
17:04:30 [INFO] Found signature: m_pStudioHdr => 0x294C
17:04:30 [INFO] Found signature: m_yawClassPtr => 0xD40460
17:04:30 [INFO] Found signature: m_pitchClassPtr => 0x5184208
17:04:30 [INFO] Found signature: interface_engine_cvar => 0x3E9EC
17:04:30 [INFO] Found signature: convar_name_hash_table => 0x2F0F8
17:04:30 [INFO] Found signature: m_bDormant => 0xED
17:04:30 [INFO] Found signature: model_ambient_min => 0x58CE4C
17:04:30 [INFO] Found signature: set_abs_angles => 0x1D43E0
17:04:30 [INFO] Found signature: set_abs_origin => 0x1D4220
17:04:30 [INFO] Found signature: is_c4_owner => 0x3AD040
17:04:30 [INFO] Found signature: force_update_spectator_glow => 0x3A05B2
17:04:30 [INFO] Found signature: anim_overlays => 0x2980
17:04:30 [INFO] Found signature: m_flSpawnTime => 0xA370
17:04:30 [INFO] Found signature: find_hud_element => 0x28351630
17:04:30 [INFO] Finished signature scanning: 57/57 items successful
17:04:30 [INFO] Starting netvar scanning: 85 items
17:04:30 [INFO] Found netvar: m_ArmorValue => 0xB378
17:04:30 [INFO] Found netvar: m_Collision => 0x320
17:04:30 [INFO] Found netvar: m_CollisionGroup => 0x474
17:04:30 [INFO] Found netvar: m_Local => 0x2FBC
17:04:30 [INFO] Found netvar: m_MoveType => 0x25B
17:04:30 [INFO] Found netvar: m_OriginalOwnerXuidHigh => 0x31C4
17:04:30 [INFO] Found netvar: m_OriginalOwnerXuidLow => 0x31C0
17:04:30 [INFO] Found netvar: m_aimPunchAngle => 0x302C
17:04:30 [INFO] Found netvar: m_aimPunchAngleVel => 0x3038
17:04:30 [INFO] Found netvar: m_bGunGameImmunity => 0x3944
17:04:30 [INFO] Found netvar: m_bHasDefuser => 0xB388
17:04:30 [INFO] Found netvar: m_bHasHelmet => 0xB36C
17:04:30 [INFO] Found netvar: m_bInReload => 0x3238
17:04:30 [INFO] Found netvar: m_bIsDefusing => 0x3930
17:04:30 [INFO] Found netvar: m_bIsScoped => 0x3928
17:04:30 [INFO] Found netvar: m_bSpotted => 0x93D
17:04:30 [INFO] Found netvar: m_bSpottedByMask => 0x980
17:04:30 [INFO] Found netvar: m_dwBoneMatrix => 0x268C
17:04:30 [INFO] Found netvar: m_fAccuracyPenalty => 0x3330
17:04:30 [INFO] Found netvar: m_fFlags => 0x104
17:04:30 [INFO] Found netvar: m_flFallbackWear => 0x31D0
17:04:30 [INFO] Found netvar: m_flFlashDuration => 0xA420
17:04:30 [INFO] Found netvar: m_flFlashMaxAlpha => 0xA41C
17:04:30 [INFO] Found netvar: m_flNextPrimaryAttack => 0x3238
